CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
11099,30/01/2014 0:00:00,USD,EUR,"0,99 €","0,99 €",30/01/2014 0:00:00
11100,30/01/2014 0:00:00,USD,GBP,"0,63 €","0,63 €",30/01/2014 0:00:00
11101,30/01/2014 0:00:00,USD,JPY,"115,95 €","115,88 €",30/01/2014 0:00:00
11102,30/01/2014 0:00:00,USD,MXN,"9,70 €","9,69 €",30/01/2014 0:00:00
11103,30/01/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",30/01/2014 0:00:00
11104,30/01/2014 0:00:00,USD,VEB,"1.316,00 €","1.315,93 €",30/01/2014 0:00:00
11105,31/01/2014 0:00:00,USD,ARS,"3,54 €","3,54 €",31/01/2014 0:00:00
11106,31/01/2014 0:00:00,USD,AUD,"1,81 €","1,82 €",31/01/2014 0:00:00
11107,31/01/2014 0:00:00,USD,BRL,"2,90 €","2,90 €",31/01/2014 0:00:00
11108,31/01/2014 0:00:00,USD,CAD,"1,54 €","1,54 €",31/01/2014 0:00:00
11109,31/01/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",31/01/2014 0:00:00
11110,31/01/2014 0:00:00,USD,EUR,"0,99 €","0,99 €",31/01/2014 0:00:00
11111,31/01/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",31/01/2014 0:00:00
11112,31/01/2014 0:00:00,USD,JPY,"116,35 €","116,38 €",31/01/2014 0:00:00
11113,31/01/2014 0:00:00,USD,MXN,"9,71 €","9,71 €",31/01/2014 0:00:00
11114,31/01/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",31/01/2014 0:00:00
11115,31/01/2014 0:00:00,USD,VEB,"1.316,00 €","1.316,03 €",31/01/2014 0:00:00
11116,01/02/2014 0:00:00,USD,ARS,"3,56 €","3,56 €",01/02/2014 0:00:00
11117,01/02/2014 0:00:00,USD,AUD,"1,81 €","1,81 €",01/02/2014 0:00:00
11118,01/02/2014 0:00:00,USD,BRL,"2,85 €","2,84 €",01/02/2014 0:00:00
11119,01/02/2014 0:00:00,USD,CAD,"1,55 €","1,54 €",01/02/2014 0:00:00
11120,01/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",01/02/2014 0:00:00
11121,01/02/2014 0:00:00,USD,EUR,"0,99 €","0,99 €",01/02/2014 0:00:00
11122,01/02/2014 0:00:00,USD,GBP,"0,64 €","0,63 €",01/02/2014 0:00:00
11123,01/02/2014 0:00:00,USD,JPY,"116,59 €","116,54 €",01/02/2014 0:00:00
11124,01/02/2014 0:00:00,USD,MXN,"9,69 €","9,69 €",01/02/2014 0:00:00
11125,01/02/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",01/02/2014 0:00:00
11126,01/02/2014 0:00:00,USD,VEB,"1.310,00 €","1.309,98 €",01/02/2014 0:00:00
11127,02/02/2014 0:00:00,USD,ARS,"3,56 €","3,56 €",02/02/2014 0:00:00
11128,02/02/2014 0:00:00,USD,AUD,"1,80 €","1,80 €",02/02/2014 0:00:00
11129,02/02/2014 0:00:00,USD,BRL,"2,94 €","2,94 €",02/02/2014 0:00:00
11130,02/02/2014 0:00:00,USD,CAD,"1,54 €","1,55 €",02/02/2014 0:00:00
11131,02/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",02/02/2014 0:00:00
11132,02/02/2014 0:00:00,USD,EUR,"0,99 €","0,99 €",02/02/2014 0:00:00
11133,02/02/2014 0:00:00,USD,GBP,"0,63 €","0,63 €",02/02/2014 0:00:00
11134,02/02/2014 0:00:00,USD,JPY,"115,89 €","115,98 €",02/02/2014 0:00:00
11135,02/02/2014 0:00:00,USD,MXN,"9,70 €","9,71 €",02/02/2014 0:00:00
11136,02/02/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",02/02/2014 0:00:00
11137,02/02/2014 0:00:00,USD,VEB,"1.252,00 €","1.252,07 €",02/02/2014 0:00:00
11138,03/02/2014 0:00:00,USD,ARS,"3,56 €","3,56 €",03/02/2014 0:00:00
11139,03/02/2014 0:00:00,USD,AUD,"1,80 €","1,80 €",03/02/2014 0:00:00
11140,03/02/2014 0:00:00,USD,BRL,"2,94 €","2,93 €",03/02/2014 0:00:00
11141,03/02/2014 0:00:00,USD,CAD,"1,54 €","1,54 €",03/02/2014 0:00:00
11142,03/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",03/02/2014 0:00:00
11143,03/02/2014 0:00:00,USD,EUR,"0,99 €","0,99 €",03/02/2014 0:00:00
11144,03/02/2014 0:00:00,USD,GBP,"0,63 €","0,63 €",03/02/2014 0:00:00
11145,03/02/2014 0:00:00,USD,JPY,"115,86 €","115,81 €",03/02/2014 0:00:00
11146,03/02/2014 0:00:00,USD,MXN,"9,71 €","9,71 €",03/02/2014 0:00:00
11147,03/02/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",03/02/2014 0:00:00
11148,03/02/2014 0:00:00,USD,VEB,"1.252,00 €","1.251,93 €",03/02/2014 0:00:00
11149,04/02/2014 0:00:00,USD,ARS,"3,56 €","3,56 €",04/02/2014 0:00:00
11150,04/02/2014 0:00:00,USD,AUD,"1,80 €","1,80 €",04/02/2014 0:00:00
11151,04/02/2014 0:00:00,USD,BRL,"2,94 €","2,94 €",04/02/2014 0:00:00
11152,04/02/2014 0:00:00,USD,CAD,"1,54 €","1,55 €",04/02/2014 0:00:00
11153,04/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",04/02/2014 0:00:00
11154,04/02/2014 0:00:00,USD,EUR,"0,99 €","0,99 €",04/02/2014 0:00:00
11155,04/02/2014 0:00:00,USD,GBP,"0,63 €","0,63 €",04/02/2014 0:00:00
11156,04/02/2014 0:00:00,USD,JPY,"115,85 €","115,92 €",04/02/2014 0:00:00
11157,04/02/2014 0:00:00,USD,MXN,"9,71 €","9,72 €",04/02/2014 0:00:00
11158,04/02/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",04/02/2014 0:00:00
11159,04/02/2014 0:00:00,USD,VEB,"1.252,00 €","1.252,09 €",04/02/2014 0:00:00
11160,05/02/2014 0:00:00,USD,ARS,"3,56 €","3,56 €",05/02/2014 0:00:00
11161,05/02/2014 0:00:00,USD,AUD,"1,83 €","1,83 €",05/02/2014 0:00:00
11162,05/02/2014 0:00:00,USD,BRL,"2,95 €","2,94 €",05/02/2014 0:00:00
11163,05/02/2014 0:00:00,USD,CAD,"1,56 €","1,56 €",05/02/2014 0:00:00
11164,05/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",05/02/2014 0:00:00
11165,05/02/2014 0:00:00,USD,EUR,"0,99 €","0,99 €",05/02/2014 0:00:00
11166,05/02/2014 0:00:00,USD,GBP,"0,63 €","0,63 €",05/02/2014 0:00:00
11167,05/02/2014 0:00:00,USD,JPY,"116,23 €","116,15 €",05/02/2014 0:00:00
11168,05/02/2014 0:00:00,USD,MXN,"9,64 €","9,64 €",05/02/2014 0:00:00
11169,05/02/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",05/02/2014 0:00:00
11170,05/02/2014 0:00:00,USD,VEB,"1.252,00 €","1.251,94 €",05/02/2014 0:00:00
11171,06/02/2014 0:00:00,USD,ARS,"3,66 €","3,66 €",06/02/2014 0:00:00
11172,06/02/2014 0:00:00,USD,AUD,"1,86 €","1,86 €",06/02/2014 0:00:00
11173,06/02/2014 0:00:00,USD,BRL,"2,92 €","2,93 €",06/02/2014 0:00:00
11174,06/02/2014 0:00:00,USD,CAD,"1,58 €","1,59 €",06/02/2014 0:00:00
11175,06/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",06/02/2014 0:00:00
11176,06/02/2014 0:00:00,USD,EUR,"1,01 €","1,01 €",06/02/2014 0:00:00
11177,06/02/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",06/02/2014 0:00:00
11178,06/02/2014 0:00:00,USD,JPY,"117,57 €","117,63 €",06/02/2014 0:00:00
11179,06/02/2014 0:00:00,USD,MXN,"9,69 €","9,70 €",06/02/2014 0:00:00
11180,06/02/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",06/02/2014 0:00:00
11181,06/02/2014 0:00:00,USD,VEB,"1.319,00 €","1.319,05 €",06/02/2014 0:00:00
11182,07/02/2014 0:00:00,USD,ARS,"3,65 €","3,65 €",07/02/2014 0:00:00
11183,07/02/2014 0:00:00,USD,AUD,"1,84 €","1,84 €",07/02/2014 0:00:00
11184,07/02/2014 0:00:00,USD,BRL,"2,94 €","2,94 €",07/02/2014 0:00:00
11185,07/02/2014 0:00:00,USD,CAD,"1,56 €","1,56 €",07/02/2014 0:00:00
11186,07/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",07/02/2014 0:00:00
11187,07/02/2014 0:00:00,USD,EUR,"1,01 €","1,00 €",07/02/2014 0:00:00
11188,07/02/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",07/02/2014 0:00:00
11189,07/02/2014 0:00:00,USD,JPY,"116,75 €","116,66 €",07/02/2014 0:00:00
11190,07/02/2014 0:00:00,USD,MXN,"9,68 €","9,68 €",07/02/2014 0:00:00
11191,07/02/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",07/02/2014 0:00:00
11192,07/02/2014 0:00:00,USD,VEB,"1.319,00 €","1.318,99 €",07/02/2014 0:00:00
11193,08/02/2014 0:00:00,USD,ARS,"3,66 €","3,66 €",08/02/2014 0:00:00
11194,08/02/2014 0:00:00,USD,AUD,"1,85 €","1,85 €",08/02/2014 0:00:00
11195,08/02/2014 0:00:00,USD,BRL,"3,00 €","3,00 €",08/02/2014 0:00:00
11196,08/02/2014 0:00:00,USD,CAD,"1,57 €","1,57 €",08/02/2014 0:00:00
11197,08/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",08/02/2014 0:00:00
11198,08/02/2014 0:00:00,USD,EUR,"1,00 €","1,00 €",08/02/2014 0:00:00
11199,08/02/2014 0:00:00,USD,GBP,"0,63 €","0,63 €",08/02/2014 0:00:00
11200,08/02/2014 0:00:00,USD,JPY,"116,41 €","116,45 €",08/02/2014 0:00:00
11201,08/02/2014 0:00:00,USD,MXN,"9,74 €","9,74 €",08/02/2014 0:00:00
11202,08/02/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",08/02/2014 0:00:00
11203,08/02/2014 0:00:00,USD,VEB,"1.321,00 €","1.321,01 €",08/02/2014 0:00:00
11204,09/02/2014 0:00:00,USD,ARS,"3,66 €","3,66 €",09/02/2014 0:00:00
11205,09/02/2014 0:00:00,USD,AUD,"1,87 €","1,87 €",09/02/2014 0:00:00
11206,09/02/2014 0:00:00,USD,BRL,"3,00 €","2,99 €",09/02/2014 0:00:00
11207,09/02/2014 0:00:00,USD,CAD,"1,59 €","1,58 €",09/02/2014 0:00:00
11208,09/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",09/02/2014 0:00:00
11209,09/02/2014 0:00:00,USD,EUR,"1,01 €","1,01 €",09/02/2014 0:00:00
11210,09/02/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",09/02/2014 0:00:00
11211,09/02/2014 0:00:00,USD,JPY,"118,83 €","118,76 €",09/02/2014 0:00:00
11212,09/02/2014 0:00:00,USD,MXN,"9,72 €","9,71 €",09/02/2014 0:00:00
11213,09/02/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",09/02/2014 0:00:00
11214,09/02/2014 0:00:00,USD,VEB,"1.321,00 €","1.320,99 €",09/02/2014 0:00:00
11215,10/02/2014 0:00:00,USD,ARS,"3,66 €","3,66 €",10/02/2014 0:00:00
11216,10/02/2014 0:00:00,USD,AUD,"1,87 €","1,87 €",10/02/2014 0:00:00
11217,10/02/2014 0:00:00,USD,BRL,"3,00 €","3,00 €",10/02/2014 0:00:00
11218,10/02/2014 0:00:00,USD,CAD,"1,59 €","1,60 €",10/02/2014 0:00:00
11219,10/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",10/02/2014 0:00:00
11220,10/02/2014 0:00:00,USD,EUR,"1,01 €","1,02 €",10/02/2014 0:00:00
11221,10/02/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",10/02/2014 0:00:00
11222,10/02/2014 0:00:00,USD,JPY,"118,88 €","118,95 €",10/02/2014 0:00:00
11223,10/02/2014 0:00:00,USD,MXN,"9,77 €","9,77 €",10/02/2014 0:00:00
11224,10/02/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",10/02/2014 0:00:00
11225,10/02/2014 0:00:00,USD,VEB,"1.321,00 €","1.321,00 €",10/02/2014 0:00:00
11226,11/02/2014 0:00:00,USD,ARS,"3,66 €","3,66 €",11/02/2014 0:00:00
11227,11/02/2014 0:00:00,USD,AUD,"1,87 €","1,87 €",11/02/2014 0:00:00
11228,11/02/2014 0:00:00,USD,BRL,"3,00 €","2,99 €",11/02/2014 0:00:00
11229,11/02/2014 0:00:00,USD,CAD,"1,59 €","1,59 €",11/02/2014 0:00:00
11230,11/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",11/02/2014 0:00:00
11231,11/02/2014 0:00:00,USD,EUR,"1,01 €","1,01 €",11/02/2014 0:00:00
11232,11/02/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",11/02/2014 0:00:00
11233,11/02/2014 0:00:00,USD,JPY,"118,81 €","118,72 €",11/02/2014 0:00:00
11234,11/02/2014 0:00:00,USD,MXN,"9,77 €","9,76 €",11/02/2014 0:00:00
11235,11/02/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",11/02/2014 0:00:00
11236,11/02/2014 0:00:00,USD,VEB,"1.321,00 €","1.320,96 €",11/02/2014 0:00:00
11237,12/02/2014 0:00:00,USD,ARS,"3,66 €","3,66 €",12/02/2014 0:00:00
11238,12/02/2014 0:00:00,USD,AUD,"1,85 €","1,85 €",12/02/2014 0:00:00
11239,12/02/2014 0:00:00,USD,BRL,"3,27 €","3,27 €",12/02/2014 0:00:00
11240,12/02/2014 0:00:00,USD,CAD,"1,57 €","1,57 €",12/02/2014 0:00:00
11241,12/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",12/02/2014 0:00:00
11242,12/02/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",12/02/2014 0:00:00
11243,12/02/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",12/02/2014 0:00:00
11244,12/02/2014 0:00:00,USD,JPY,"119,73 €","119,79 €",12/02/2014 0:00:00
11245,12/02/2014 0:00:00,USD,MXN,"9,74 €","9,74 €",12/02/2014 0:00:00
11246,12/02/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",12/02/2014 0:00:00
11247,12/02/2014 0:00:00,USD,VEB,"1.331,00 €","1.331,00 €",12/02/2014 0:00:00
11248,13/02/2014 0:00:00,USD,ARS,"3,70 €","3,70 €",13/02/2014 0:00:00
11249,13/02/2014 0:00:00,USD,AUD,"1,84 €","1,84 €",13/02/2014 0:00:00
11250,13/02/2014 0:00:00,USD,BRL,"3,35 €","3,35 €",13/02/2014 0:00:00
11251,13/02/2014 0:00:00,USD,CAD,"1,58 €","1,57 €",13/02/2014 0:00:00
11252,13/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",13/02/2014 0:00:00
11253,13/02/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",13/02/2014 0:00:00
11254,13/02/2014 0:00:00,USD,GBP,"0,64 €","0,63 €",13/02/2014 0:00:00
11255,13/02/2014 0:00:00,USD,JPY,"120,23 €","120,20 €",13/02/2014 0:00:00
11256,13/02/2014 0:00:00,USD,MXN,"9,77 €","9,77 €",13/02/2014 0:00:00
11257,13/02/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",13/02/2014 0:00:00
11258,13/02/2014 0:00:00,USD,VEB,"1.341,00 €","1.340,99 €",13/02/2014 0:00:00
11259,14/02/2014 0:00:00,USD,ARS,"3,74 €","3,74 €",14/02/2014 0:00:00
11260,14/02/2014 0:00:00,USD,AUD,"1,84 €","1,84 €",14/02/2014 0:00:00
11261,14/02/2014 0:00:00,USD,BRL,"3,48 €","3,49 €",14/02/2014 0:00:00
11262,14/02/2014 0:00:00,USD,CAD,"1,58 €","1,59 €",14/02/2014 0:00:00
11263,14/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",14/02/2014 0:00:00
11264,14/02/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",14/02/2014 0:00:00
11265,14/02/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",14/02/2014 0:00:00
11266,14/02/2014 0:00:00,USD,JPY,"119,93 €","120,01 €",14/02/2014 0:00:00
11267,14/02/2014 0:00:00,USD,MXN,"9,90 €","9,91 €",14/02/2014 0:00:00
11268,14/02/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",14/02/2014 0:00:00
11269,14/02/2014 0:00:00,USD,VEB,"1.354,00 €","1.354,08 €",14/02/2014 0:00:00
11270,15/02/2014 0:00:00,USD,ARS,"3,61 €","3,61 €",15/02/2014 0:00:00
11271,15/02/2014 0:00:00,USD,AUD,"1,85 €","1,85 €",15/02/2014 0:00:00
11272,15/02/2014 0:00:00,USD,BRL,"3,13 €","3,13 €",15/02/2014 0:00:00
11273,15/02/2014 0:00:00,USD,CAD,"1,59 €","1,59 €",15/02/2014 0:00:00
11274,15/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",15/02/2014 0:00:00
11275,15/02/2014 0:00:00,USD,EUR,"1,02 €","1,01 €",15/02/2014 0:00:00
11276,15/02/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",15/02/2014 0:00:00
11277,15/02/2014 0:00:00,USD,JPY,"119,32 €","119,28 €",15/02/2014 0:00:00
11278,15/02/2014 0:00:00,USD,MXN,"9,84 €","9,84 €",15/02/2014 0:00:00
11279,15/02/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",15/02/2014 0:00:00
11280,15/02/2014 0:00:00,USD,VEB,"1.350,00 €","1.349,95 €",15/02/2014 0:00:00
11281,16/02/2014 0:00:00,USD,ARS,"3,61 €","3,61 €",16/02/2014 0:00:00
11282,16/02/2014 0:00:00,USD,AUD,"1,86 €","1,86 €",16/02/2014 0:00:00
11283,16/02/2014 0:00:00,USD,BRL,"3,19 €","3,19 €",16/02/2014 0:00:00
11284,16/02/2014 0:00:00,USD,CAD,"1,59 €","1,59 €",16/02/2014 0:00:00
11285,16/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",16/02/2014 0:00:00
11286,16/02/2014 0:00:00,USD,EUR,"1,01 €","1,01 €",16/02/2014 0:00:00
11287,16/02/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",16/02/2014 0:00:00
11288,16/02/2014 0:00:00,USD,JPY,"118,95 €","119,04 €",16/02/2014 0:00:00
11289,16/02/2014 0:00:00,USD,MXN,"9,84 €","9,84 €",16/02/2014 0:00:00
11290,16/02/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",16/02/2014 0:00:00
11291,16/02/2014 0:00:00,USD,VEB,"1.350,00 €","1.350,05 €",16/02/2014 0:00:00
11292,17/02/2014 0:00:00,USD,ARS,"3,61 €","3,61 €",17/02/2014 0:00:00
11293,17/02/2014 0:00:00,USD,AUD,"1,85 €","1,85 €",17/02/2014 0:00:00
11294,17/02/2014 0:00:00,USD,BRL,"3,19 €","3,18 €",17/02/2014 0:00:00
11295,17/02/2014 0:00:00,USD,CAD,"1,58 €","1,58 €",17/02/2014 0:00:00
11296,17/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",17/02/2014 0:00:00
11297,17/02/2014 0:00:00,USD,EUR,"1,01 €","1,01 €",17/02/2014 0:00:00
11298,17/02/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",17/02/2014 0:00:00
11299,17/02/2014 0:00:00,USD,JPY,"118,95 €","118,88 €",17/02/2014 0:00:00
11300,17/02/2014 0:00:00,USD,MXN,"9,82 €","9,82 €",17/02/2014 0:00:00
11301,17/02/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",17/02/2014 0:00:00
11302,17/02/2014 0:00:00,USD,VEB,"1.350,00 €","1.349,95 €",17/02/2014 0:00:00
11303,18/02/2014 0:00:00,USD,ARS,"3,61 €","3,61 €",18/02/2014 0:00:00
11304,18/02/2014 0:00:00,USD,AUD,"1,86 €","1,86 €",18/02/2014 0:00:00
11305,18/02/2014 0:00:00,USD,BRL,"3,19 €","3,19 €",18/02/2014 0:00:00
11306,18/02/2014 0:00:00,USD,CAD,"1,58 €","1,59 €",18/02/2014 0:00:00
11307,18/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",18/02/2014 0:00:00
11308,18/02/2014 0:00:00,USD,EUR,"1,01 €","1,01 €",18/02/2014 0:00:00
11309,18/02/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",18/02/2014 0:00:00
11310,18/02/2014 0:00:00,USD,JPY,"118,88 €","118,95 €",18/02/2014 0:00:00
11311,18/02/2014 0:00:00,USD,MXN,"9,82 €","9,83 €",18/02/2014 0:00:00
11312,18/02/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",18/02/2014 0:00:00
11313,18/02/2014 0:00:00,USD,VEB,"1.350,00 €","1.350,02 €",18/02/2014 0:00:00
11314,19/02/2014 0:00:00,USD,ARS,"3,61 €","3,61 €",19/02/2014 0:00:00
11315,19/02/2014 0:00:00,USD,AUD,"1,90 €","1,89 €",19/02/2014 0:00:00
11316,19/02/2014 0:00:00,USD,BRL,"3,09 €","3,08 €",19/02/2014 0:00:00
11317,19/02/2014 0:00:00,USD,CAD,"1,60 €","1,59 €",19/02/2014 0:00:00
11318,19/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",19/02/2014 0:00:00
11319,19/02/2014 0:00:00,USD,EUR,"1,02 €","1,02 €",19/02/2014 0:00:00
11320,19/02/2014 0:00:00,USD,GBP,"0,64 €","0,64 €",19/02/2014 0:00:00
11321,19/02/2014 0:00:00,USD,JPY,"119,70 €","119,70 €",19/02/2014 0:00:00
11322,19/02/2014 0:00:00,USD,MXN,"9,82 €","9,82 €",19/02/2014 0:00:00
11323,19/02/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",19/02/2014 0:00:00
11324,19/02/2014 0:00:00,USD,VEB,"1.344,00 €","1.343,96 €",19/02/2014 0:00:00
11325,20/02/2014 0:00:00,USD,ARS,"3,64 €","3,64 €",20/02/2014 0:00:00
11326,20/02/2014 0:00:00,USD,AUD,"1,89 €","1,89 €",20/02/2014 0:00:00
11327,20/02/2014 0:00:00,USD,BRL,"3,12 €","3,12 €",20/02/2014 0:00:00
11328,20/02/2014 0:00:00,USD,CAD,"1,58 €","1,59 €",20/02/2014 0:00:00
11329,20/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",20/02/2014 0:00:00
11330,20/02/2014 0:00:00,USD,EUR,"1,04 €","1,04 €",20/02/2014 0:00:00
11331,20/02/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",20/02/2014 0:00:00
11332,20/02/2014 0:00:00,USD,JPY,"120,82 €","120,91 €",20/02/2014 0:00:00
11333,20/02/2014 0:00:00,USD,MXN,"9,76 €","9,77 €",20/02/2014 0:00:00
11334,20/02/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",20/02/2014 0:00:00
11335,20/02/2014 0:00:00,USD,VEB,"1.348,00 €","1.348,00 €",20/02/2014 0:00:00
11336,21/02/2014 0:00:00,USD,ARS,"3,65 €","3,65 €",21/02/2014 0:00:00
11337,21/02/2014 0:00:00,USD,AUD,"1,87 €","1,86 €",21/02/2014 0:00:00
11338,21/02/2014 0:00:00,USD,BRL,"3,02 €","3,02 €",21/02/2014 0:00:00
11339,21/02/2014 0:00:00,USD,CAD,"1,58 €","1,57 €",21/02/2014 0:00:00
11340,21/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",21/02/2014 0:00:00
11341,21/02/2014 0:00:00,USD,EUR,"1,03 €","1,03 €",21/02/2014 0:00:00
11342,21/02/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",21/02/2014 0:00:00
11343,21/02/2014 0:00:00,USD,JPY,"120,27 €","120,21 €",21/02/2014 0:00:00
11344,21/02/2014 0:00:00,USD,MXN,"9,76 €","9,76 €",21/02/2014 0:00:00
11345,21/02/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",21/02/2014 0:00:00
11346,21/02/2014 0:00:00,USD,VEB,"1.353,00 €","1.353,00 €",21/02/2014 0:00:00
11347,22/02/2014 0:00:00,USD,ARS,"3,64 €","3,64 €",22/02/2014 0:00:00
11348,22/02/2014 0:00:00,USD,AUD,"1,87 €","1,87 €",22/02/2014 0:00:00
11349,22/02/2014 0:00:00,USD,BRL,"2,94 €","2,94 €",22/02/2014 0:00:00
11350,22/02/2014 0:00:00,USD,CAD,"1,58 €","1,59 €",22/02/2014 0:00:00
11351,22/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",22/02/2014 0:00:00
11352,22/02/2014 0:00:00,USD,EUR,"1,03 €","1,03 €",22/02/2014 0:00:00
11353,22/02/2014 0:00:00,USD,GBP,"0,65 €","0,65 €",22/02/2014 0:00:00
11354,22/02/2014 0:00:00,USD,JPY,"121,02 €","121,07 €",22/02/2014 0:00:00
11355,22/02/2014 0:00:00,USD,MXN,"9,74 €","9,74 €",22/02/2014 0:00:00
11356,22/02/2014 0:00:00,USD,SAR,"3,75 €","3,75 €",22/02/2014 0:00:00
11357,22/02/2014 0:00:00,USD,VEB,"1.356,00 €","1.356,08 €",22/02/2014 0:00:00
11358,23/02/2014 0:00:00,USD,ARS,"3,64 €","3,64 €",23/02/2014 0:00:00
11359,23/02/2014 0:00:00,USD,AUD,"1,87 €","1,87 €",23/02/2014 0:00:00
11360,23/02/2014 0:00:00,USD,BRL,"3,02 €","3,02 €",23/02/2014 0:00:00
11361,23/02/2014 0:00:00,USD,CAD,"1,57 €","1,57 €",23/02/2014 0:00:00
11362,23/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",23/02/2014 0:00:00
11363,23/02/2014 0:00:00,USD,EUR,"1,03 €","1,03 €",23/02/2014 0:00:00
11364,23/02/2014 0:00:00,USD,GBP,"0,66 €","0,66 €",23/02/2014 0:00:00
11365,23/02/2014 0:00:00,USD,JPY,"120,13 €","120,11 €",23/02/2014 0:00:00
11366,23/02/2014 0:00:00,USD,MXN,"9,78 €","9,77 €",23/02/2014 0:00:00
11367,23/02/2014 0:00:00,USD,SAR,"3,75 €","3,74 €",23/02/2014 0:00:00
11368,23/02/2014 0:00:00,USD,VEB,"1.364,00 €","1.363,95 €",23/02/2014 0:00:00
11369,24/02/2014 0:00:00,USD,ARS,"3,64 €","3,64 €",24/02/2014 0:00:00
11370,24/02/2014 0:00:00,USD,AUD,"1,87 €","1,87 €",24/02/2014 0:00:00
11371,24/02/2014 0:00:00,USD,BRL,"3,02 €","3,03 €",24/02/2014 0:00:00
11372,24/02/2014 0:00:00,USD,CAD,"1,57 €","1,58 €",24/02/2014 0:00:00
11373,24/02/2014 0:00:00,USD,CNY,"8,29 €","8,29 €",24/02/2014 0:00:00
11374,24/02/2014 0:00:00,USD,EUR,"1,03 €","1,03 €",24/02/2014 0:00:00
11375,24/02/2014 0:00:00,USD,GBP,"0,66 €","0,66 €",24/02/2014 0:00:00
11376,24/02/2014 0:00:00,USD,JPY,"120,19 €","120,23 €",24/02/2014 0:00:00
11377,24/02/2014 0:00:00,USD,MXN,"9,77 €","9,77 €",24/02/2014 0:00:00
11378,24/02/2014 0:00:00,USD,SAR,"3,75 €","3,76 €",24/02/2014 0:00:00
11379,24/02/2014 0:00:00,USD,VEB,"1.364,00 €","1.364,02 €",24/02/2014 0:00:00
11380,25/02/2014 0:00:00,USD,ARS,"3,64 €","3,64 €",25/02/2014 0:00:00
