CurrencyKey,DateKey,AverageRate,EndOfDayRate,Date
98,20140110,"1,564","1,564",10.01.2014 0:00:00
98,20140111,"1,563","1,565",11.01.2014 0:00:00
98,20140112,"1,565","1,564",12.01.2014 0:00:00
98,20140113,"1,557","1,56",13.01.2014 0:00:00
98,20140114,"1,557","1,555",14.01.2014 0:00:00
98,20140115,"1,56","1,562",15.01.2014 0:00:00
98,20140116,"1,548","1,546",16.01.2014 0:00:00
98,20140117,"1,551","1,553",17.01.2014 0:00:00
98,20140118,"1,55","1,55",18.01.2014 0:00:00
98,20140119,"1,554","1,556",19.01.2014 0:00:00
98,20140120,"1,547","1,547",20.01.2014 0:00:00
98,20140121,"1,546","1,548",21.01.2014 0:00:00
98,20140122,"1,542","1,541",22.01.2014 0:00:00
98,20140123,"1,546","1,548",23.01.2014 0:00:00
98,20140124,"1,546","1,543",24.01.2014 0:00:00
98,20140125,"1,546","1,547",25.01.2014 0:00:00
98,20140126,"1,55","1,549",26.01.2014 0:00:00
98,20140127,"1,554","1,554",27.01.2014 0:00:00
98,20140128,"1,552","1,552",28.01.2014 0:00:00
98,20140129,"1,557","1,557",29.01.2014 0:00:00
98,20140130,"1,562","1,56",30.01.2014 0:00:00
98,20140131,"1,561","1,562",31.01.2014 0:00:00
98,20140201,"1,562","1,56",01.02.2014 0:00:00
98,20140202,"1,564","1,565",02.02.2014 0:00:00
98,20140203,"1,564","1,563",03.02.2014 0:00:00
98,20140204,"1,553","1,555",04.02.2014 0:00:00
98,20140205,"1,567","1,565",05.02.2014 0:00:00
98,20140206,"1,565","1,567",06.02.2014 0:00:00
98,20140207,"1,565","1,564",07.02.2014 0:00:00
98,20140208,"1,565","1,567",08.02.2014 0:00:00
98,20140209,"1,57","1,57",09.02.2014 0:00:00
98,20140210,"1,57","1,572",10.02.2014 0:00:00
98,20140211,"1,565","1,564",11.02.2014 0:00:00
98,20140212,"1,568","1,57",12.02.2014 0:00:00
98,20140213,"1,561","1,56",13.02.2014 0:00:00
98,20140214,"1,561","1,562",14.02.2014 0:00:00
98,20140215,"1,561","1,56",15.02.2014 0:00:00
98,20140216,"1,557","1,557",16.02.2014 0:00:00
98,20140217,"1,557","1,555",17.02.2014 0:00:00
98,20140218,"1,558","1,56",18.02.2014 0:00:00
98,20140219,"1,551","1,55",19.02.2014 0:00:00
98,20140220,"1,553","1,555",20.02.2014 0:00:00
98,20140221,"1,555","1,553",21.02.2014 0:00:00
98,20140222,"1,554","1,556",22.02.2014 0:00:00
98,20140223,"1,555","1,554",23.02.2014 0:00:00
98,20140224,"1,55","1,552",24.02.2014 0:00:00
98,20140225,"1,542","1,541",25.02.2014 0:00:00
98,20140226,"1,54","1,541",26.02.2014 0:00:00
98,20140227,"1,551","1,551",27.02.2014 0:00:00
98,20140228,"1,552","1,553",28.02.2014 0:00:00
100,20101229,"1,0","1,0",29.12.2010 0:00:00
100,20101230,"1,0","1,0",30.12.2010 0:00:00
100,20101231,"1,0","1,0",31.12.2010 0:00:00
100,20110101,"1,0","1,0",01.01.2011 0:00:00
100,20110102,"1,0","1,0",02.01.2011 0:00:00
100,20110103,"1,0","1,0",03.01.2011 0:00:00
100,20110104,"1,0","1,0",04.01.2011 0:00:00
100,20110105,"1,0","1,0",05.01.2011 0:00:00
100,20110106,"1,0","1,0",06.01.2011 0:00:00
100,20110107,"1,0","1,0",07.01.2011 0:00:00
100,20110108,"1,0","1,0",08.01.2011 0:00:00
100,20110109,"1,0","1,0",09.01.2011 0:00:00
100,20110110,"1,0","1,0",10.01.2011 0:00:00
100,20110111,"1,0","1,0",11.01.2011 0:00:00
100,20110112,"1,0","1,0",12.01.2011 0:00:00
100,20110113,"1,0","1,0",13.01.2011 0:00:00
100,20110114,"1,0","1,0",14.01.2011 0:00:00
100,20110115,"1,0","1,0",15.01.2011 0:00:00
100,20110116,"1,0","1,0",16.01.2011 0:00:00
100,20110117,"1,0","1,0",17.01.2011 0:00:00
100,20110118,"1,0","1,0",18.01.2011 0:00:00
100,20110119,"1,0","1,0",19.01.2011 0:00:00
100,20110120,"1,0","1,0",20.01.2011 0:00:00
100,20110121,"1,0","1,0",21.01.2011 0:00:00
100,20110122,"1,0","1,0",22.01.2011 0:00:00
100,20110123,"1,0","1,0",23.01.2011 0:00:00
100,20110124,"1,0","1,0",24.01.2011 0:00:00
100,20110125,"1,0","1,0",25.01.2011 0:00:00
100,20110126,"1,0","1,0",26.01.2011 0:00:00
100,20110127,"1,0","1,0",27.01.2011 0:00:00
100,20110128,"1,0","1,0",28.01.2011 0:00:00
100,20110129,"1,0","1,0",29.01.2011 0:00:00
100,20110130,"1,0","1,0",30.01.2011 0:00:00
100,20110131,"1,0","1,0",31.01.2011 0:00:00
100,20110201,"1,0","1,0",01.02.2011 0:00:00
100,20110202,"1,0","1,0",02.02.2011 0:00:00
100,20110203,"1,0","1,0",03.02.2011 0:00:00
100,20110204,"1,0","1,0",04.02.2011 0:00:00
100,20110205,"1,0","1,0",05.02.2011 0:00:00
100,20110206,"1,0","1,0",06.02.2011 0:00:00
100,20110207,"1,0","1,0",07.02.2011 0:00:00
100,20110208,"1,0","1,0",08.02.2011 0:00:00
100,20110209,"1,0","1,0",09.02.2011 0:00:00
100,20110210,"1,0","1,0",10.02.2011 0:00:00
100,20110211,"1,0","1,0",11.02.2011 0:00:00
100,20110212,"1,0","1,0",12.02.2011 0:00:00
100,20110213,"1,0","1,0",13.02.2011 0:00:00
100,20110214,"1,0","1,0",14.02.2011 0:00:00
100,20110215,"1,0","1,0",15.02.2011 0:00:00
100,20110216,"1,0","1,0",16.02.2011 0:00:00
100,20110217,"1,0","1,0",17.02.2011 0:00:00
100,20110218,"1,0","1,0",18.02.2011 0:00:00
100,20110219,"1,0","1,0",19.02.2011 0:00:00
100,20110220,"1,0","1,0",20.02.2011 0:00:00
100,20110221,"1,0","1,0",21.02.2011 0:00:00
100,20110222,"1,0","1,0",22.02.2011 0:00:00
100,20110223,"1,0","1,0",23.02.2011 0:00:00
100,20110224,"1,0","1,0",24.02.2011 0:00:00
100,20110225,"1,0","1,0",25.02.2011 0:00:00
100,20110226,"1,0","1,0",26.02.2011 0:00:00
100,20110227,"1,0","1,0",27.02.2011 0:00:00
100,20110228,"1,0","1,0",28.02.2011 0:00:00
100,20110301,"1,0","1,0",01.03.2011 0:00:00
100,20110302,"1,0","1,0",02.03.2011 0:00:00
100,20110303,"1,0","1,0",03.03.2011 0:00:00
100,20110304,"1,0","1,0",04.03.2011 0:00:00
100,20110305,"1,0","1,0",05.03.2011 0:00:00
100,20110306,"1,0","1,0",06.03.2011 0:00:00
100,20110307,"1,0","1,0",07.03.2011 0:00:00
100,20110308,"1,0","1,0",08.03.2011 0:00:00
100,20110309,"1,0","1,0",09.03.2011 0:00:00
100,20110310,"1,0","1,0",10.03.2011 0:00:00
100,20110311,"1,0","1,0",11.03.2011 0:00:00
100,20110312,"1,0","1,0",12.03.2011 0:00:00
100,20110313,"1,0","1,0",13.03.2011 0:00:00
100,20110314,"1,0","1,0",14.03.2011 0:00:00
100,20110315,"1,0","1,0",15.03.2011 0:00:00
100,20110316,"1,0","1,0",16.03.2011 0:00:00
100,20110317,"1,0","1,0",17.03.2011 0:00:00
100,20110318,"1,0","1,0",18.03.2011 0:00:00
100,20110319,"1,0","1,0",19.03.2011 0:00:00
100,20110320,"1,0","1,0",20.03.2011 0:00:00
100,20110321,"1,0","1,0",21.03.2011 0:00:00
100,20110322,"1,0","1,0",22.03.2011 0:00:00
100,20110323,"1,0","1,0",23.03.2011 0:00:00
100,20110324,"1,0","1,0",24.03.2011 0:00:00
100,20110325,"1,0","1,0",25.03.2011 0:00:00
100,20110326,"1,0","1,0",26.03.2011 0:00:00
100,20110327,"1,0","1,0",27.03.2011 0:00:00
100,20110328,"1,0","1,0",28.03.2011 0:00:00
100,20110329,"1,0","1,0",29.03.2011 0:00:00
100,20110330,"1,0","1,0",30.03.2011 0:00:00
100,20110331,"1,0","1,0",31.03.2011 0:00:00
100,20110401,"1,0","1,0",01.04.2011 0:00:00
100,20110402,"1,0","1,0",02.04.2011 0:00:00
100,20110403,"1,0","1,0",03.04.2011 0:00:00
100,20110404,"1,0","1,0",04.04.2011 0:00:00
100,20110405,"1,0","1,0",05.04.2011 0:00:00
100,20110406,"1,0","1,0",06.04.2011 0:00:00
100,20110407,"1,0","1,0",07.04.2011 0:00:00
100,20110408,"1,0","1,0",08.04.2011 0:00:00
100,20110409,"1,0","1,0",09.04.2011 0:00:00
100,20110410,"1,0","1,0",10.04.2011 0:00:00
100,20110411,"1,0","1,0",11.04.2011 0:00:00
100,20110412,"1,0","1,0",12.04.2011 0:00:00
100,20110413,"1,0","1,0",13.04.2011 0:00:00
100,20110414,"1,0","1,0",14.04.2011 0:00:00
100,20110415,"1,0","1,0",15.04.2011 0:00:00
100,20110416,"1,0","1,0",16.04.2011 0:00:00
100,20110417,"1,0","1,0",17.04.2011 0:00:00
100,20110418,"1,0","1,0",18.04.2011 0:00:00
100,20110419,"1,0","1,0",19.04.2011 0:00:00
100,20110420,"1,0","1,0",20.04.2011 0:00:00
100,20110421,"1,0","1,0",21.04.2011 0:00:00
100,20110422,"1,0","1,0",22.04.2011 0:00:00
100,20110423,"1,0","1,0",23.04.2011 0:00:00
100,20110424,"1,0","1,0",24.04.2011 0:00:00
100,20110425,"1,0","1,0",25.04.2011 0:00:00
100,20110426,"1,0","1,0",26.04.2011 0:00:00
100,20110427,"1,0","1,0",27.04.2011 0:00:00
100,20110428,"1,0","1,0",28.04.2011 0:00:00
100,20110429,"1,0","1,0",29.04.2011 0:00:00
100,20110430,"1,0","1,0",30.04.2011 0:00:00
100,20110501,"1,0","1,0",01.05.2011 0:00:00
100,20110502,"1,0","1,0",02.05.2011 0:00:00
100,20110503,"1,0","1,0",03.05.2011 0:00:00
100,20110504,"1,0","1,0",04.05.2011 0:00:00
100,20110505,"1,0","1,0",05.05.2011 0:00:00
100,20110506,"1,0","1,0",06.05.2011 0:00:00
100,20110507,"1,0","1,0",07.05.2011 0:00:00
100,20110508,"1,0","1,0",08.05.2011 0:00:00
100,20110509,"1,0","1,0",09.05.2011 0:00:00
100,20110510,"1,0","1,0",10.05.2011 0:00:00
100,20110511,"1,0","1,0",11.05.2011 0:00:00
100,20110512,"1,0","1,0",12.05.2011 0:00:00
100,20110513,"1,0","1,0",13.05.2011 0:00:00
100,20110514,"1,0","1,0",14.05.2011 0:00:00
100,20110515,"1,0","1,0",15.05.2011 0:00:00
100,20110516,"1,0","1,0",16.05.2011 0:00:00
100,20110517,"1,0","1,0",17.05.2011 0:00:00
100,20110518,"1,0","1,0",18.05.2011 0:00:00
100,20110519,"1,0","1,0",19.05.2011 0:00:00
100,20110520,"1,0","1,0",20.05.2011 0:00:00
100,20110521,"1,0","1,0",21.05.2011 0:00:00
100,20110522,"1,0","1,0",22.05.2011 0:00:00
100,20110523,"1,0","1,0",23.05.2011 0:00:00
100,20110524,"1,0","1,0",24.05.2011 0:00:00
100,20110525,"1,0","1,0",25.05.2011 0:00:00
100,20110526,"1,0","1,0",26.05.2011 0:00:00
100,20110527,"1,0","1,0",27.05.2011 0:00:00
100,20110528,"1,0","1,0",28.05.2011 0:00:00
100,20110529,"1,0","1,0",29.05.2011 0:00:00
100,20110530,"1,0","1,0",30.05.2011 0:00:00
100,20110531,"1,0","1,0",31.05.2011 0:00:00
100,20110601,"1,0","1,0",01.06.2011 0:00:00
100,20110602,"1,0","1,0",02.06.2011 0:00:00
100,20110603,"1,0","1,0",03.06.2011 0:00:00
100,20110604,"1,0","1,0",04.06.2011 0:00:00
100,20110605,"1,0","1,0",05.06.2011 0:00:00
100,20110606,"1,0","1,0",06.06.2011 0:00:00
100,20110607,"1,0","1,0",07.06.2011 0:00:00
100,20110608,"1,0","1,0",08.06.2011 0:00:00
100,20110609,"1,0","1,0",09.06.2011 0:00:00
100,20110610,"1,0","1,0",10.06.2011 0:00:00
100,20110611,"1,0","1,0",11.06.2011 0:00:00
100,20110612,"1,0","1,0",12.06.2011 0:00:00
100,20110613,"1,0","1,0",13.06.2011 0:00:00
100,20110614,"1,0","1,0",14.06.2011 0:00:00
100,20110615,"1,0","1,0",15.06.2011 0:00:00
100,20110616,"1,0","1,0",16.06.2011 0:00:00
100,20110617,"1,0","1,0",17.06.2011 0:00:00
100,20110618,"1,0","1,0",18.06.2011 0:00:00
100,20110619,"1,0","1,0",19.06.2011 0:00:00
100,20110620,"1,0","1,0",20.06.2011 0:00:00
100,20110621,"1,0","1,0",21.06.2011 0:00:00
100,20110622,"1,0","1,0",22.06.2011 0:00:00
100,20110623,"1,0","1,0",23.06.2011 0:00:00
100,20110624,"1,0","1,0",24.06.2011 0:00:00
100,20110625,"1,0","1,0",25.06.2011 0:00:00
100,20110626,"1,0","1,0",26.06.2011 0:00:00
100,20110627,"1,0","1,0",27.06.2011 0:00:00
100,20110628,"1,0","1,0",28.06.2011 0:00:00
100,20110629,"1,0","1,0",29.06.2011 0:00:00
100,20110630,"1,0","1,0",30.06.2011 0:00:00
100,20110701,"1,0","1,0",01.07.2011 0:00:00
100,20110702,"1,0","1,0",02.07.2011 0:00:00
100,20110703,"1,0","1,0",03.07.2011 0:00:00
100,20110704,"1,0","1,0",04.07.2011 0:00:00
100,20110705,"1,0","1,0",05.07.2011 0:00:00
100,20110706,"1,0","1,0",06.07.2011 0:00:00
100,20110707,"1,0","1,0",07.07.2011 0:00:00
100,20110708,"1,0","1,0",08.07.2011 0:00:00
100,20110709,"1,0","1,0",09.07.2011 0:00:00
100,20110710,"1,0","1,0",10.07.2011 0:00:00
100,20110711,"1,0","1,0",11.07.2011 0:00:00
100,20110712,"1,0","1,0",12.07.2011 0:00:00
100,20110713,"1,0","1,0",13.07.2011 0:00:00
100,20110714,"1,0","1,0",14.07.2011 0:00:00
100,20110715,"1,0","1,0",15.07.2011 0:00:00
100,20110716,"1,0","1,0",16.07.2011 0:00:00
100,20110717,"1,0","1,0",17.07.2011 0:00:00
100,20110718,"1,0","1,0",18.07.2011 0:00:00
100,20110719,"1,0","1,0",19.07.2011 0:00:00
100,20110720,"1,0","1,0",20.07.2011 0:00:00
100,20110721,"1,0","1,0",21.07.2011 0:00:00
100,20110722,"1,0","1,0",22.07.2011 0:00:00
100,20110723,"1,0","1,0",23.07.2011 0:00:00
100,20110724,"1,0","1,0",24.07.2011 0:00:00
100,20110725,"1,0","1,0",25.07.2011 0:00:00
100,20110726,"1,0","1,0",26.07.2011 0:00:00
100,20110727,"1,0","1,0",27.07.2011 0:00:00
100,20110728,"1,0","1,0",28.07.2011 0:00:00
100,20110729,"1,0","1,0",29.07.2011 0:00:00
100,20110730,"1,0","1,0",30.07.2011 0:00:00
100,20110731,"1,0","1,0",31.07.2011 0:00:00
100,20110801,"1,0","1,0",01.08.2011 0:00:00
100,20110802,"1,0","1,0",02.08.2011 0:00:00
100,20110803,"1,0","1,0",03.08.2011 0:00:00
100,20110804,"1,0","1,0",04.08.2011 0:00:00
100,20110805,"1,0","1,0",05.08.2011 0:00:00
100,20110806,"1,0","1,0",06.08.2011 0:00:00
100,20110807,"1,0","1,0",07.08.2011 0:00:00
100,20110808,"1,0","1,0",08.08.2011 0:00:00
100,20110809,"1,0","1,0",09.08.2011 0:00:00
100,20110810,"1,0","1,0",10.08.2011 0:00:00
100,20110811,"1,0","1,0",11.08.2011 0:00:00
100,20110812,"1,0","1,0",12.08.2011 0:00:00
100,20110813,"1,0","1,0",13.08.2011 0:00:00
100,20110814,"1,0","1,0",14.08.2011 0:00:00
100,20110815,"1,0","1,0",15.08.2011 0:00:00
100,20110816,"1,0","1,0",16.08.2011 0:00:00
100,20110817,"1,0","1,0",17.08.2011 0:00:00
100,20110818,"1,0","1,0",18.08.2011 0:00:00
100,20110819,"1,0","1,0",19.08.2011 0:00:00
100,20110820,"1,0","1,0",20.08.2011 0:00:00
100,20110821,"1,0","1,0",21.08.2011 0:00:00
100,20110822,"1,0","1,0",22.08.2011 0:00:00
100,20110823,"1,0","1,0",23.08.2011 0:00:00
100,20110824,"1,0","1,0",24.08.2011 0:00:00
100,20110825,"1,0","1,0",25.08.2011 0:00:00
100,20110826,"1,0","1,0",26.08.2011 0:00:00
100,20110827,"1,0","1,0",27.08.2011 0:00:00
100,20110828,"1,0","1,0",28.08.2011 0:00:00
100,20110829,"1,0","1,0",29.08.2011 0:00:00
100,20110830,"1,0","1,0",30.08.2011 0:00:00
100,20110831,"1,0","1,0",31.08.2011 0:00:00
100,20110901,"1,0","1,0",01.09.2011 0:00:00
100,20110902,"1,0","1,0",02.09.2011 0:00:00
100,20110903,"1,0","1,0",03.09.2011 0:00:00
100,20110904,"1,0","1,0",04.09.2011 0:00:00
100,20110905,"1,0","1,0",05.09.2011 0:00:00
100,20110906,"1,0","1,0",06.09.2011 0:00:00
100,20110907,"1,0","1,0",07.09.2011 0:00:00
100,20110908,"1,0","1,0",08.09.2011 0:00:00
100,20110909,"1,0","1,0",09.09.2011 0:00:00
100,20110910,"1,0","1,0",10.09.2011 0:00:00
100,20110911,"1,0","1,0",11.09.2011 0:00:00
100,20110912,"1,0","1,0",12.09.2011 0:00:00
100,20110913,"1,0","1,0",13.09.2011 0:00:00
100,20110914,"1,0","1,0",14.09.2011 0:00:00
100,20110915,"1,0","1,0",15.09.2011 0:00:00
100,20110916,"1,0","1,0",16.09.2011 0:00:00
100,20110917,"1,0","1,0",17.09.2011 0:00:00
100,20110918,"1,0","1,0",18.09.2011 0:00:00
100,20110919,"1,0","1,0",19.09.2011 0:00:00
100,20110920,"1,0","1,0",20.09.2011 0:00:00
100,20110921,"1,0","1,0",21.09.2011 0:00:00
100,20110922,"1,0","1,0",22.09.2011 0:00:00
100,20110923,"1,0","1,0",23.09.2011 0:00:00
100,20110924,"1,0","1,0",24.09.2011 0:00:00
100,20110925,"1,0","1,0",25.09.2011 0:00:00
100,20110926,"1,0","1,0",26.09.2011 0:00:00
100,20110927,"1,0","1,0",27.09.2011 0:00:00
100,20110928,"1,0","1,0",28.09.2011 0:00:00
100,20110929,"1,0","1,0",29.09.2011 0:00:00
100,20110930,"1,0","1,0",30.09.2011 0:00:00
100,20111001,"1,0","1,0",01.10.2011 0:00:00
100,20111002,"1,0","1,0",02.10.2011 0:00:00
100,20111003,"1,0","1,0",03.10.2011 0:00:00
100,20111004,"1,0","1,0",04.10.2011 0:00:00
100,20111005,"1,0","1,0",05.10.2011 0:00:00
100,20111006,"1,0","1,0",06.10.2011 0:00:00
100,20111007,"1,0","1,0",07.10.2011 0:00:00
100,20111008,"1,0","1,0",08.10.2011 0:00:00
100,20111009,"1,0","1,0",09.10.2011 0:00:00
100,20111010,"1,0","1,0",10.10.2011 0:00:00
100,20111011,"1,0","1,0",11.10.2011 0:00:00
100,20111012,"1,0","1,0",12.10.2011 0:00:00
100,20111013,"1,0","1,0",13.10.2011 0:00:00
100,20111014,"1,0","1,0",14.10.2011 0:00:00
100,20111015,"1,0","1,0",15.10.2011 0:00:00
100,20111016,"1,0","1,0",16.10.2011 0:00:00
100,20111017,"1,0","1,0",17.10.2011 0:00:00
100,20111018,"1,0","1,0",18.10.2011 0:00:00
100,20111019,"1,0","1,0",19.10.2011 0:00:00
100,20111020,"1,0","1,0",20.10.2011 0:00:00
100,20111021,"1,0","1,0",21.10.2011 0:00:00
100,20111022,"1,0","1,0",22.10.2011 0:00:00
100,20111023,"1,0","1,0",23.10.2011 0:00:00
100,20111024,"1,0","1,0",24.10.2011 0:00:00
100,20111025,"1,0","1,0",25.10.2011 0:00:00
100,20111026,"1,0","1,0",26.10.2011 0:00:00
100,20111027,"1,0","1,0",27.10.2011 0:00:00
100,20111028,"1,0","1,0",28.10.2011 0:00:00
100,20111029,"1,0","1,0",29.10.2011 0:00:00
100,20111030,"1,0","1,0",30.10.2011 0:00:00
100,20111031,"1,0","1,0",31.10.2011 0:00:00
100,20111101,"1,0","1,0",01.11.2011 0:00:00
100,20111102,"1,0","1,0",02.11.2011 0:00:00
100,20111103,"1,0","1,0",03.11.2011 0:00:00
100,20111104,"1,0","1,0",04.11.2011 0:00:00
100,20111105,"1,0","1,0",05.11.2011 0:00:00
100,20111106,"1,0","1,0",06.11.2011 0:00:00
100,20111107,"1,0","1,0",07.11.2011 0:00:00
100,20111108,"1,0","1,0",08.11.2011 0:00:00
100,20111109,"1,0","1,0",09.11.2011 0:00:00
100,20111110,"1,0","1,0",10.11.2011 0:00:00
100,20111111,"1,0","1,0",11.11.2011 0:00:00
100,20111112,"1,0","1,0",12.11.2011 0:00:00
100,20111113,"1,0","1,0",13.11.2011 0:00:00
100,20111114,"1,0","1,0",14.11.2011 0:00:00
100,20111115,"1,0","1,0",15.11.2011 0:00:00
100,20111116,"1,0","1,0",16.11.2011 0:00:00
100,20111117,"1,0","1,0",17.11.2011 0:00:00
100,20111118,"1,0","1,0",18.11.2011 0:00:00
100,20111119,"1,0","1,0",19.11.2011 0:00:00
100,20111120,"1,0","1,0",20.11.2011 0:00:00
100,20111121,"1,0","1,0",21.11.2011 0:00:00
100,20111122,"1,0","1,0",22.11.2011 0:00:00
100,20111123,"1,0","1,0",23.11.2011 0:00:00
100,20111124,"1,0","1,0",24.11.2011 0:00:00
100,20111125,"1,0","1,0",25.11.2011 0:00:00
100,20111126,"1,0","1,0",26.11.2011 0:00:00
100,20111127,"1,0","1,0",27.11.2011 0:00:00
100,20111128,"1,0","1,0",28.11.2011 0:00:00
100,20111129,"1,0","1,0",29.11.2011 0:00:00
100,20111130,"1,0","1,0",30.11.2011 0:00:00
100,20111201,"1,0","1,0",01.12.2011 0:00:00
100,20111202,"1,0","1,0",02.12.2011 0:00:00
100,20111203,"1,0","1,0",03.12.2011 0:00:00
100,20111204,"1,0","1,0",04.12.2011 0:00:00
100,20111205,"1,0","1,0",05.12.2011 0:00:00
100,20111206,"1,0","1,0",06.12.2011 0:00:00
100,20111207,"1,0","1,0",07.12.2011 0:00:00
100,20111208,"1,0","1,0",08.12.2011 0:00:00
100,20111209,"1,0","1,0",09.12.2011 0:00:00
100,20111210,"1,0","1,0",10.12.2011 0:00:00
100,20111211,"1,0","1,0",11.12.2011 0:00:00
100,20111212,"1,0","1,0",12.12.2011 0:00:00
100,20111213,"1,0","1,0",13.12.2011 0:00:00
100,20111214,"1,0","1,0",14.12.2011 0:00:00
100,20111215,"1,0","1,0",15.12.2011 0:00:00
100,20111216,"1,0","1,0",16.12.2011 0:00:00
100,20111217,"1,0","1,0",17.12.2011 0:00:00
100,20111218,"1,0","1,0",18.12.2011 0:00:00
100,20111219,"1,0","1,0",19.12.2011 0:00:00
100,20111220,"1,0","1,0",20.12.2011 0:00:00
100,20111221,"1,0","1,0",21.12.2011 0:00:00
100,20111222,"1,0","1,0",22.12.2011 0:00:00
100,20111223,"1,0","1,0",23.12.2011 0:00:00
100,20111224,"1,0","1,0",24.12.2011 0:00:00
100,20111225,"1,0","1,0",25.12.2011 0:00:00
100,20111226,"1,0","1,0",26.12.2011 0:00:00
100,20111227,"1,0","1,0",27.12.2011 0:00:00
100,20111228,"1,0","1,0",28.12.2011 0:00:00
100,20111229,"1,0","1,0",29.12.2011 0:00:00
100,20111230,"1,0","1,0",30.12.2011 0:00:00
100,20111231,"1,0","1,0",31.12.2011 0:00:00
100,20120101,"1,0","1,0",01.01.2012 0:00:00
100,20120102,"1,0","1,0",02.01.2012 0:00:00
100,20120103,"1,0","1,0",03.01.2012 0:00:00
100,20120104,"1,0","1,0",04.01.2012 0:00:00
100,20120105,"1,0","1,0",05.01.2012 0:00:00
100,20120106,"1,0","1,0",06.01.2012 0:00:00
100,20120107,"1,0","1,0",07.01.2012 0:00:00
100,20120108,"1,0","1,0",08.01.2012 0:00:00
100,20120109,"1,0","1,0",09.01.2012 0:00:00
100,20120110,"1,0","1,0",10.01.2012 0:00:00
100,20120111,"1,0","1,0",11.01.2012 0:00:00
100,20120112,"1,0","1,0",12.01.2012 0:00:00
100,20120113,"1,0","1,0",13.01.2012 0:00:00
100,20120114,"1,0","1,0",14.01.2012 0:00:00
100,20120115,"1,0","1,0",15.01.2012 0:00:00
100,20120116,"1,0","1,0",16.01.2012 0:00:00
100,20120117,"1,0","1,0",17.01.2012 0:00:00
100,20120118,"1,0","1,0",18.01.2012 0:00:00
100,20120119,"1,0","1,0",19.01.2012 0:00:00
100,20120120,"1,0","1,0",20.01.2012 0:00:00
100,20120121,"1,0","1,0",21.01.2012 0:00:00
100,20120122,"1,0","1,0",22.01.2012 0:00:00
100,20120123,"1,0","1,0",23.01.2012 0:00:00
100,20120124,"1,0","1,0",24.01.2012 0:00:00
100,20120125,"1,0","1,0",25.01.2012 0:00:00
100,20120126,"1,0","1,0",26.01.2012 0:00:00
100,20120127,"1,0","1,0",27.01.2012 0:00:00
100,20120128,"1,0","1,0",28.01.2012 0:00:00
100,20120129,"1,0","1,0",29.01.2012 0:00:00
100,20120130,"1,0","1,0",30.01.2012 0:00:00
100,20120131,"1,0","1,0",31.01.2012 0:00:00
100,20120201,"1,0","1,0",01.02.2012 0:00:00
100,20120202,"1,0","1,0",02.02.2012 0:00:00
100,20120203,"1,0","1,0",03.02.2012 0:00:00
100,20120204,"1,0","1,0",04.02.2012 0:00:00
100,20120205,"1,0","1,0",05.02.2012 0:00:00
100,20120206,"1,0","1,0",06.02.2012 0:00:00
100,20120207,"1,0","1,0",07.02.2012 0:00:00
100,20120208,"1,0","1,0",08.02.2012 0:00:00
100,20120209,"1,0","1,0",09.02.2012 0:00:00
100,20120210,"1,0","1,0",10.02.2012 0:00:00
100,20120211,"1,0","1,0",11.02.2012 0:00:00
100,20120212,"1,0","1,0",12.02.2012 0:00:00
100,20120213,"1,0","1,0",13.02.2012 0:00:00
100,20120214,"1,0","1,0",14.02.2012 0:00:00
100,20120215,"1,0","1,0",15.02.2012 0:00:00
100,20120216,"1,0","1,0",16.02.2012 0:00:00
100,20120217,"1,0","1,0",17.02.2012 0:00:00
100,20120218,"1,0","1,0",18.02.2012 0:00:00
100,20120219,"1,0","1,0",19.02.2012 0:00:00
100,20120220,"1,0","1,0",20.02.2012 0:00:00
100,20120221,"1,0","1,0",21.02.2012 0:00:00
100,20120222,"1,0","1,0",22.02.2012 0:00:00
100,20120223,"1,0","1,0",23.02.2012 0:00:00
100,20120224,"1,0","1,0",24.02.2012 0:00:00
100,20120225,"1,0","1,0",25.02.2012 0:00:00
100,20120226,"1,0","1,0",26.02.2012 0:00:00
100,20120227,"1,0","1,0",27.02.2012 0:00:00
100,20120228,"1,0","1,0",28.02.2012 0:00:00
100,20120229,"1,0","1,0",29.02.2012 0:00:00
100,20120301,"1,0","1,0",01.03.2012 0:00:00
100,20120302,"1,0","1,0",02.03.2012 0:00:00
100,20120303,"1,0","1,0",03.03.2012 0:00:00
100,20120304,"1,0","1,0",04.03.2012 0:00:00
100,20120305,"1,0","1,0",05.03.2012 0:00:00
100,20120306,"1,0","1,0",06.03.2012 0:00:00
100,20120307,"1,0","1,0",07.03.2012 0:00:00
100,20120308,"1,0","1,0",08.03.2012 0:00:00
100,20120309,"1,0","1,0",09.03.2012 0:00:00
100,20120310,"1,0","1,0",10.03.2012 0:00:00
100,20120311,"1,0","1,0",11.03.2012 0:00:00
100,20120312,"1,0","1,0",12.03.2012 0:00:00
100,20120313,"1,0","1,0",13.03.2012 0:00:00
100,20120314,"1,0","1,0",14.03.2012 0:00:00
100,20120315,"1,0","1,0",15.03.2012 0:00:00
100,20120316,"1,0","1,0",16.03.2012 0:00:00
100,20120317,"1,0","1,0",17.03.2012 0:00:00
100,20120318,"1,0","1,0",18.03.2012 0:00:00
100,20120319,"1,0","1,0",19.03.2012 0:00:00
100,20120320,"1,0","1,0",20.03.2012 0:00:00
